"lon","lat","gemeinde_f","accident_severity_category_fr"
6.9683,46.28,"Ollon","a"
6.9683,46.28,"Ollon","a"
6.9683,46.28,"Ollon","a"
6.9683,46.28,"Ollon","a"
8.7566,46.191,"Avegno Gordevio","a"
8.7566,46.191,"Avegno Gordevio","a"
8.7566,46.191,"Avegno Gordevio","a"
8.7566,46.191,"Avegno Gordevio","a"
8.7566,46.191,"Avegno Gordevio","a"
8.7566,46.191,"Avegno Gordevio","a"
8.7566,46.191,"Avegno Gordevio","a"
8.7566,46.191,"Avegno Gordevio","a"
8.7566,46.191,"Avegno Gordevio","a"
8.7566,46.191,"Avegno Gordevio","a"
8.7566,46.191,"Avegno Gordevio","a"
8.7566,46.191,"Avegno Gordevio","a"
8.7566,46.191,"Avegno Gordevio","a"
8.7566,46.191,"Avegno Gordevio","a"
7.5633,47.1281,"Utzenstorf","a"
7.5633,47.1281,"Utzenstorf","a"
7.5633,47.1281,"Utzenstorf","a"
7.5633,47.1281,"Utzenstorf","a"
7.5633,47.1281,"Utzenstorf","a"
7.5633,47.1281,"Utzenstorf","a"
7.5633,47.1281,"Utzenstorf","a"
7.5633,47.1281,"Utzenstorf","a"
7.5633,47.1281,"Utzenstorf","a"
7.5633,47.1281,"Utzenstorf","a"
7.5633,47.1281,"Utzenstorf","a"
7.5633,47.1281,"Utzenstorf","a"
7.5633,47.1281,"Utzenstorf","a"
7.5633,47.1281,"Utzenstorf","a"
7.5633,47.1281,"Utzenstorf","a"
9.0124,46.1843,"Bellinzone","a"
9.0124,46.1843,"Bellinzone","a"
9.0124,46.1843,"Bellinzone","a"
9.0124,46.1843,"Bellinzone","a"
9.0124,46.1843,"Bellinzone","a"
9.0124,46.1843,"Bellinzone","a"
9.0124,46.1843,"Bellinzone","a"
9.0124,46.1843,"Bellinzone","a"
9.0124,46.1843,"Bellinzone","a"
9.0124,46.1843,"Bellinzone","a"
9.0124,46.1843,"Bellinzone","a"
9.0124,46.1843,"Bellinzone","a"
9.0124,46.1843,"Bellinzone","a"
9.0124,46.1843,"Bellinzone","a"
9.0124,46.1843,"Bellinzone","a"
9.2497,47.4113,"Gossau (SG)","a"
9.2497,47.4113,"Gossau (SG)","a"
9.2497,47.4113,"Gossau (SG)","a"
9.2497,47.4113,"Gossau (SG)","a"
9.2497,47.4113,"Gossau (SG)","a"
9.2497,47.4113,"Gossau (SG)","a"
9.2497,47.4113,"Gossau (SG)","a"
9.2497,47.4113,"Gossau (SG)","a"
9.2497,47.4113,"Gossau (SG)","a"
9.2497,47.4113,"Gossau (SG)","a"
9.2497,47.4113,"Gossau (SG)","a"
9.2497,47.4113,"Gossau (SG)","a"
9.2497,47.4113,"Gossau (SG)","a"
9.2497,47.4113,"Gossau (SG)","a"
9.2497,47.4113,"Gossau (SG)","a"
8.3949,47.1212,"Root","a"
8.3949,47.1212,"Root","a"
8.3949,47.1212,"Root","a"
8.3949,47.1212,"Root","a"
8.3949,47.1212,"Root","a"
8.3949,47.1212,"Root","a"
8.3949,47.1212,"Root","a"
8.3949,47.1212,"Root","a"
8.3949,47.1212,"Root","a"
8.3949,47.1212,"Root","a"
8.3949,47.1212,"Root","a"
8.3949,47.1212,"Root","a"
8.3949,47.1212,"Root","a"
8.3949,47.1212,"Root","a"
8.3949,47.1212,"Root","a"
8.878,47.3683,"Bauma","a"
8.878,47.3683,"Bauma","a"
8.878,47.3683,"Bauma","a"
8.878,47.3683,"Bauma","a"
8.878,47.3683,"Bauma","a"
8.878,47.3683,"Bauma","a"
8.878,47.3683,"Bauma","a"
8.878,47.3683,"Bauma","a"
8.878,47.3683,"Bauma","a"
8.878,47.3683,"Bauma","a"
8.878,47.3683,"Bauma","a"
8.878,47.3683,"Bauma","a"
8.878,47.3683,"Bauma","a"
8.878,47.3683,"Bauma","a"
8.878,47.3683,"Bauma","a"
6.557,46.5425,"Bussigny","a"
6.557,46.5425,"Bussigny","a"
6.557,46.5425,"Bussigny","a"
6.557,46.5425,"Bussigny","a"
6.557,46.5425,"Bussigny","a"
6.557,46.5425,"Bussigny","a"
6.557,46.5425,"Bussigny","a"
6.557,46.5425,"Bussigny","a"
6.557,46.5425,"Bussigny","a"
6.557,46.5425,"Bussigny","a"
6.557,46.5425,"Bussigny","a"
6.557,46.5425,"Bussigny","a"
6.557,46.5425,"Bussigny","a"
6.557,46.5425,"Bussigny","a"
6.557,46.5425,"Bussigny","a"
7.442,46.9363,"Berne","a"
7.442,46.9363,"Berne","a"
7.442,46.9363,"Berne","a"
7.442,46.9363,"Berne","a"
7.442,46.9363,"Berne","a"
7.442,46.9363,"Berne","a"
7.442,46.9363,"Berne","a"
7.442,46.9363,"Berne","a"
7.442,46.9363,"Berne","a"
7.442,46.9363,"Berne","a"
7.442,46.9363,"Berne","a"
7.442,46.9363,"Berne","a"
7.442,46.9363,"Berne","a"
7.442,46.9363,"Berne","a"
7.442,46.9363,"Berne","a"
6.2121,46.1985,"Thônex","a"
6.2121,46.1985,"Thônex","a"
6.2121,46.1985,"Thônex","a"
6.2121,46.1985,"Thônex","a"
6.2121,46.1985,"Thônex","a"
6.2121,46.1985,"Thônex","a"
6.2121,46.1985,"Thônex","a"
6.2121,46.1985,"Thônex","a"
6.2121,46.1985,"Thônex","a"
6.2121,46.1985,"Thônex","a"
6.2121,46.1985,"Thônex","a"
6.2121,46.1985,"Thônex","a"
6.2121,46.1985,"Thônex","a"
6.2121,46.1985,"Thônex","a"
6.2121,46.1985,"Thônex","a"
8.5839,47.4148,"Wallisellen","a"
8.5839,47.4148,"Wallisellen","a"
8.5839,47.4148,"Wallisellen","a"
8.5839,47.4148,"Wallisellen","a"
8.5839,47.4148,"Wallisellen","a"
8.5839,47.4148,"Wallisellen","a"
8.5839,47.4148,"Wallisellen","a"
8.5839,47.4148,"Wallisellen","a"
8.5839,47.4148,"Wallisellen","a"
8.5839,47.4148,"Wallisellen","a"
8.5839,47.4148,"Wallisellen","a"
8.5839,47.4148,"Wallisellen","a"
8.5839,47.4148,"Wallisellen","a"
8.5839,47.4148,"Wallisellen","a"
8.5839,47.4148,"Wallisellen","a"
6.4086,46.4739,"Buchillon","a"
6.4086,46.4739,"Buchillon","a"
6.4086,46.4739,"Buchillon","a"
6.4086,46.4739,"Buchillon","a"
6.4086,46.4739,"Buchillon","a"
6.4086,46.4739,"Buchillon","a"
6.4086,46.4739,"Buchillon","a"
6.4086,46.4739,"Buchillon","a"
9.6031,47.3601,"Oberriet (SG)","a"
9.6031,47.3601,"Oberriet (SG)","a"
9.6031,47.3601,"Oberriet (SG)","a"
9.6031,47.3601,"Oberriet (SG)","a"
9.6031,47.3601,"Oberriet (SG)","a"
9.6031,47.3601,"Oberriet (SG)","a"
9.6031,47.3601,"Oberriet (SG)","a"
9.6031,47.3601,"Oberriet (SG)","a"
9.6031,47.3601,"Oberriet (SG)","a"
9.6031,47.3601,"Oberriet (SG)","a"
9.6031,47.3601,"Oberriet (SG)","a"
9.6031,47.3601,"Oberriet (SG)","a"
9.6031,47.3601,"Oberriet (SG)","a"
9.6031,47.3601,"Oberriet (SG)","a"
9.6031,47.3601,"Oberriet (SG)","a"
8.1939,47.4735,"Brugg","a"
8.1939,47.4735,"Brugg","a"
8.1939,47.4735,"Brugg","a"
8.1939,47.4735,"Brugg","a"
8.1939,47.4735,"Brugg","a"
8.1939,47.4735,"Brugg","a"
8.1939,47.4735,"Brugg","a"
8.1939,47.4735,"Brugg","a"
8.1939,47.4735,"Brugg","a"
8.1939,47.4735,"Brugg","a"
8.1939,47.4735,"Brugg","a"
8.1939,47.4735,"Brugg","a"
8.1939,47.4735,"Brugg","a"
8.1939,47.4735,"Brugg","a"
8.1939,47.4735,"Brugg","a"
8.2717,47.0288,"Kriens","a"
8.2717,47.0288,"Kriens","a"
8.2717,47.0288,"Kriens","a"
8.2717,47.0288,"Kriens","a"
8.2717,47.0288,"Kriens","a"
8.2717,47.0288,"Kriens","a"
8.2717,47.0288,"Kriens","a"
8.2717,47.0288,"Kriens","a"
8.2717,47.0288,"Kriens","a"
8.2717,47.0288,"Kriens","a"
8.2717,47.0288,"Kriens","a"
8.2717,47.0288,"Kriens","a"
8.2717,47.0288,"Kriens","a"
8.2717,47.0288,"Kriens","a"
8.2717,47.0288,"Kriens","a"
8.0893,47.4139,"Biberstein","a"
8.0893,47.4139,"Biberstein","a"
8.0893,47.4139,"Biberstein","a"
8.0893,47.4139,"Biberstein","a"
8.0893,47.4139,"Biberstein","a"
8.0893,47.4139,"Biberstein","a"
8.0893,47.4139,"Biberstein","a"
8.0893,47.4139,"Biberstein","a"
8.0893,47.4139,"Biberstein","a"
8.0893,47.4139,"Biberstein","a"
9.0003,47.462,"Sirnach","a"
9.0003,47.462,"Sirnach","a"
9.0003,47.462,"Sirnach","a"
9.0003,47.462,"Sirnach","a"
9.0003,47.462,"Sirnach","a"
9.0003,47.462,"Sirnach","a"
9.0003,47.462,"Sirnach","a"
9.0003,47.462,"Sirnach","a"
9.0003,47.462,"Sirnach","a"
9.0003,47.462,"Sirnach","a"
9.0003,47.462,"Sirnach","a"
9.0003,47.462,"Sirnach","a"
9.0003,47.462,"Sirnach","a"
9.0003,47.462,"Sirnach","a"
9.0003,47.462,"Sirnach","a"
7.1204,46.9233,"Morat","a"
7.1204,46.9233,"Morat","a"
7.1204,46.9233,"Morat","a"
7.1204,46.9233,"Morat","a"
7.1204,46.9233,"Morat","a"
7.1204,46.9233,"Morat","a"
7.1204,46.9233,"Morat","a"
7.1204,46.9233,"Morat","a"
7.1204,46.9233,"Morat","a"
7.1204,46.9233,"Morat","a"
7.1204,46.9233,"Morat","a"
7.1204,46.9233,"Morat","a"
7.1204,46.9233,"Morat","a"
7.1204,46.9233,"Morat","a"
7.1204,46.9233,"Morat","a"
6.8489,46.4693,"Vevey","a"
6.8489,46.4693,"Vevey","a"
6.8489,46.4693,"Vevey","a"
6.8489,46.4693,"Vevey","a"
6.8489,46.4693,"Vevey","a"
6.8489,46.4693,"Vevey","a"
6.8489,46.4693,"Vevey","a"
6.8489,46.4693,"Vevey","a"
6.8489,46.4693,"Vevey","a"
6.8489,46.4693,"Vevey","a"
6.8489,46.4693,"Vevey","a"
6.8489,46.4693,"Vevey","a"
6.8489,46.4693,"Vevey","a"
6.8489,46.4693,"Vevey","a"
6.8489,46.4693,"Vevey","a"
7.5972,47.549,"Bâle","a"
7.5972,47.549,"Bâle","a"
7.5972,47.549,"Bâle","a"
7.5972,47.549,"Bâle","a"
7.5972,47.549,"Bâle","a"
7.5972,47.549,"Bâle","a"
7.5972,47.549,"Bâle","a"
7.5972,47.549,"Bâle","a"
7.5972,47.549,"Bâle","a"
7.5972,47.549,"Bâle","a"
7.5972,47.549,"Bâle","a"
7.5972,47.549,"Bâle","a"
7.5972,47.549,"Bâle","a"
7.5972,47.549,"Bâle","a"
7.5972,47.549,"Bâle","a"
8.9042,46.01,"Agno","a"
8.9042,46.01,"Agno","a"
8.9042,46.01,"Agno","a"
8.9042,46.01,"Agno","a"
8.9042,46.01,"Agno","a"
8.9042,46.01,"Agno","a"
8.9042,46.01,"Agno","a"
8.9042,46.01,"Agno","a"
8.9042,46.01,"Agno","a"
8.9042,46.01,"Agno","a"
8.9042,46.01,"Agno","a"
8.9042,46.01,"Agno","a"
8.9042,46.01,"Agno","a"
8.9042,46.01,"Agno","a"
8.9042,46.01,"Agno","a"
8.5456,47.4115,"Zurich","a"
8.5456,47.4115,"Zurich","a"
8.5456,47.4115,"Zurich","a"
8.5456,47.4115,"Zurich","a"
8.5456,47.4115,"Zurich","a"
8.5456,47.4115,"Zurich","a"
8.5456,47.4115,"Zurich","a"
8.5456,47.4115,"Zurich","a"
8.5456,47.4115,"Zurich","a"
8.5456,47.4115,"Zurich","a"
8.5456,47.4115,"Zurich","a"
8.5456,47.4115,"Zurich","a"
8.5456,47.4115,"Zurich","a"
8.5456,47.4115,"Zurich","a"
8.5456,47.4115,"Zurich","a"
8.6271,47.4155,"Wangen-Brüttisellen","a"
8.6271,47.4155,"Wangen-Brüttisellen","a"
8.6271,47.4155,"Wangen-Brüttisellen","a"
8.6271,47.4155,"Wangen-Brüttisellen","a"
8.6271,47.4155,"Wangen-Brüttisellen","a"
8.6271,47.4155,"Wangen-Brüttisellen","a"
8.6271,47.4155,"Wangen-Brüttisellen","a"
8.6271,47.4155,"Wangen-Brüttisellen","a"
8.6271,47.4155,"Wangen-Brüttisellen","a"
8.6271,47.4155,"Wangen-Brüttisellen","a"
8.6271,47.4155,"Wangen-Brüttisellen","a"
8.6271,47.4155,"Wangen-Brüttisellen","a"
8.6271,47.4155,"Wangen-Brüttisellen","a"
8.6271,47.4155,"Wangen-Brüttisellen","a"
8.6271,47.4155,"Wangen-Brüttisellen","a"
8.8135,47.309,"Hinwil","a"
8.8135,47.309,"Hinwil","a"
8.8135,47.309,"Hinwil","a"
8.8135,47.309,"Hinwil","a"
8.8135,47.309,"Hinwil","a"
8.8135,47.309,"Hinwil","a"
8.8135,47.309,"Hinwil","a"
8.8135,47.309,"Hinwil","a"
8.8135,47.309,"Hinwil","a"
8.8135,47.309,"Hinwil","a"
8.8135,47.309,"Hinwil","a"
8.8135,47.309,"Hinwil","a"
8.8135,47.309,"Hinwil","a"
8.8135,47.309,"Hinwil","a"
8.8135,47.309,"Hinwil","a"
7.1548,46.8067,"Fribourg","a"
7.1548,46.8067,"Fribourg","a"
7.1548,46.8067,"Fribourg","a"
7.1548,46.8067,"Fribourg","a"
7.1548,46.8067,"Fribourg","a"
7.1548,46.8067,"Fribourg","a"
7.1548,46.8067,"Fribourg","a"
7.1548,46.8067,"Fribourg","a"
7.1548,46.8067,"Fribourg","a"
7.1548,46.8067,"Fribourg","a"
7.1548,46.8067,"Fribourg","a"
7.1548,46.8067,"Fribourg","a"
7.1548,46.8067,"Fribourg","a"
7.1548,46.8067,"Fribourg","a"
7.1548,46.8067,"Fribourg","a"
6.6033,46.5267,"Lausanne","a"
6.6033,46.5267,"Lausanne","a"
6.6033,46.5267,"Lausanne","a"
6.6033,46.5267,"Lausanne","a"
6.6033,46.5267,"Lausanne","a"
6.6033,46.5267,"Lausanne","a"
6.6033,46.5267,"Lausanne","a"
6.6033,46.5267,"Lausanne","a"
6.6033,46.5267,"Lausanne","a"
6.6033,46.5267,"Lausanne","a"
6.6033,46.5267,"Lausanne","a"
6.6033,46.5267,"Lausanne","a"
6.6033,46.5267,"Lausanne","a"
6.6033,46.5267,"Lausanne","a"
6.6033,46.5267,"Lausanne","a"
6.1416,46.1876,"Carouge (GE)","a"
6.1416,46.1876,"Carouge (GE)","a"
6.1416,46.1876,"Carouge (GE)","a"
6.1416,46.1876,"Carouge (GE)","a"
6.1416,46.1876,"Carouge (GE)","a"
6.1416,46.1876,"Carouge (GE)","a"
6.1416,46.1876,"Carouge (GE)","a"
6.1416,46.1876,"Carouge (GE)","a"
6.1416,46.1876,"Carouge (GE)","a"
6.1416,46.1876,"Carouge (GE)","a"
6.1416,46.1876,"Carouge (GE)","a"
6.1416,46.1876,"Carouge (GE)","a"
6.1416,46.1876,"Carouge (GE)","a"
6.1416,46.1876,"Carouge (GE)","a"
6.1416,46.1876,"Carouge (GE)","a"
7.8448,47.4098,"Buckten","b"
7.8448,47.4098,"Buckten","b"
7.8448,47.4098,"Buckten","b"
7.8448,47.4098,"Buckten","b"
7.8448,47.4098,"Buckten","b"
7.8448,47.4098,"Buckten","b"
8.5458,47.3872,"Zurich","a"
8.5458,47.3872,"Zurich","a"
8.5458,47.3872,"Zurich","a"
8.5458,47.3872,"Zurich","a"
8.5458,47.3872,"Zurich","a"
8.5458,47.3872,"Zurich","a"
8.5458,47.3872,"Zurich","a"
8.5458,47.3872,"Zurich","a"
8.5458,47.3872,"Zurich","a"
8.5458,47.3872,"Zurich","a"
8.5458,47.3872,"Zurich","a"
8.5458,47.3872,"Zurich","a"
8.5458,47.3872,"Zurich","a"
8.5458,47.3872,"Zurich","a"
8.5458,47.3872,"Zurich","a"
8.5594,47.3553,"Zurich","a"
8.5594,47.3553,"Zurich","a"
8.5594,47.3553,"Zurich","a"
8.5594,47.3553,"Zurich","a"
8.5594,47.3553,"Zurich","a"
8.5594,47.3553,"Zurich","a"
8.5594,47.3553,"Zurich","a"
8.5594,47.3553,"Zurich","a"
8.5594,47.3553,"Zurich","a"
8.5594,47.3553,"Zurich","a"
8.5594,47.3553,"Zurich","a"
8.5594,47.3553,"Zurich","a"
8.5594,47.3553,"Zurich","a"
8.5594,47.3553,"Zurich","a"
8.5594,47.3553,"Zurich","a"
6.7507,46.7161,"Montanaire","a"
6.7507,46.7161,"Montanaire","a"
6.7507,46.7161,"Montanaire","a"
6.7507,46.7161,"Montanaire","a"
6.7507,46.7161,"Montanaire","a"
6.7507,46.7161,"Montanaire","a"
6.7507,46.7161,"Montanaire","a"
6.7507,46.7161,"Montanaire","a"
6.7507,46.7161,"Montanaire","a"
6.7507,46.7161,"Montanaire","a"
6.7507,46.7161,"Montanaire","a"
6.7507,46.7161,"Montanaire","a"
6.7507,46.7161,"Montanaire","a"
6.7507,46.7161,"Montanaire","a"
6.7507,46.7161,"Montanaire","a"
6.9633,46.3163,"Aigle","a"
6.9633,46.3163,"Aigle","a"
6.9633,46.3163,"Aigle","a"
6.9633,46.3163,"Aigle","a"
6.9633,46.3163,"Aigle","a"
6.9633,46.3163,"Aigle","a"
6.9633,46.3163,"Aigle","a"
6.9633,46.3163,"Aigle","a"
6.9633,46.3163,"Aigle","a"
6.9633,46.3163,"Aigle","a"
6.9633,46.3163,"Aigle","a"
6.9633,46.3163,"Aigle","a"
6.9633,46.3163,"Aigle","a"
6.9633,46.3163,"Aigle","a"
6.9633,46.3163,"Aigle","a"
8.9871,45.8439,"Novazzano","a"
8.9871,45.8439,"Novazzano","a"
8.9871,45.8439,"Novazzano","a"
8.9871,45.8439,"Novazzano","a"
8.9871,45.8439,"Novazzano","a"
8.9871,45.8439,"Novazzano","a"
8.9871,45.8439,"Novazzano","a"
8.9871,45.8439,"Novazzano","a"
8.9871,45.8439,"Novazzano","a"
8.9871,45.8439,"Novazzano","a"
8.9871,45.8439,"Novazzano","a"
8.9871,45.8439,"Novazzano","a"
8.9871,45.8439,"Novazzano","a"
8.9871,45.8439,"Novazzano","a"
8.9871,45.8439,"Novazzano","a"
7.0622,46.5301,"Haut-Intyamon","a"
7.0622,46.5301,"Haut-Intyamon","a"
7.0622,46.5301,"Haut-Intyamon","a"
7.0622,46.5301,"Haut-Intyamon","a"
7.0622,46.5301,"Haut-Intyamon","a"
7.0622,46.5301,"Haut-Intyamon","a"
7.0622,46.5301,"Haut-Intyamon","a"
7.0622,46.5301,"Haut-Intyamon","a"
7.0622,46.5301,"Haut-Intyamon","a"
7.0622,46.5301,"Haut-Intyamon","a"
7.0622,46.5301,"Haut-Intyamon","a"
7.0622,46.5301,"Haut-Intyamon","a"
7.0622,46.5301,"Haut-Intyamon","a"
7.0622,46.5301,"Haut-Intyamon","a"
7.0622,46.5301,"Haut-Intyamon","a"
9.0443,47.464,"Wil (SG)","a"
9.0443,47.464,"Wil (SG)","a"
9.0443,47.464,"Wil (SG)","a"
9.0443,47.464,"Wil (SG)","a"
9.0443,47.464,"Wil (SG)","a"
9.0443,47.464,"Wil (SG)","a"
9.0443,47.464,"Wil (SG)","a"
9.0443,47.464,"Wil (SG)","a"
9.0443,47.464,"Wil (SG)","a"
9.0443,47.464,"Wil (SG)","a"
9.0443,47.464,"Wil (SG)","a"
9.0443,47.464,"Wil (SG)","a"
9.0443,47.464,"Wil (SG)","a"
9.0443,47.464,"Wil (SG)","a"
9.0443,47.464,"Wil (SG)","a"
8.1335,46.4035,"Fiesch","a"
8.1335,46.4035,"Fiesch","a"
8.1335,46.4035,"Fiesch","a"
8.1335,46.4035,"Fiesch","a"
8.1335,46.4035,"Fiesch","a"
8.1335,46.4035,"Fiesch","a"
8.1335,46.4035,"Fiesch","a"
8.1335,46.4035,"Fiesch","a"
8.1335,46.4035,"Fiesch","a"
8.1335,46.4035,"Fiesch","a"
8.1335,46.4035,"Fiesch","a"
7.7695,46.821,"Röthenbach im Emmental","a"
7.7695,46.821,"Röthenbach im Emmental","a"
7.7695,46.821,"Röthenbach im Emmental","a"
7.7695,46.821,"Röthenbach im Emmental","a"
7.7695,46.821,"Röthenbach im Emmental","a"
7.7695,46.821,"Röthenbach im Emmental","a"
7.7695,46.821,"Röthenbach im Emmental","a"
7.7695,46.821,"Röthenbach im Emmental","a"
7.7695,46.821,"Röthenbach im Emmental","a"
7.7695,46.821,"Röthenbach im Emmental","a"
7.7695,46.821,"Röthenbach im Emmental","a"
7.7695,46.821,"Röthenbach im Emmental","a"
7.7695,46.821,"Röthenbach im Emmental","a"
7.7695,46.821,"Röthenbach im Emmental","a"
7.7695,46.821,"Röthenbach im Emmental","a"
9.1813,47.6427,"Kreuzlingen","a"
9.1813,47.6427,"Kreuzlingen","a"
9.1813,47.6427,"Kreuzlingen","a"
9.1813,47.6427,"Kreuzlingen","a"
9.1813,47.6427,"Kreuzlingen","a"
9.1813,47.6427,"Kreuzlingen","a"
9.1813,47.6427,"Kreuzlingen","a"
9.1813,47.6427,"Kreuzlingen","a"
9.1813,47.6427,"Kreuzlingen","a"
9.1813,47.6427,"Kreuzlingen","a"
9.1813,47.6427,"Kreuzlingen","a"
9.1813,47.6427,"Kreuzlingen","a"
9.1813,47.6427,"Kreuzlingen","a"
9.1813,47.6427,"Kreuzlingen","a"
9.1813,47.6427,"Kreuzlingen","a"
9.6577,47.3843,"Diepoldsau","a"
9.6577,47.3843,"Diepoldsau","a"
9.6577,47.3843,"Diepoldsau","a"
9.6577,47.3843,"Diepoldsau","a"
9.6577,47.3843,"Diepoldsau","a"
9.6577,47.3843,"Diepoldsau","a"
9.6577,47.3843,"Diepoldsau","a"
9.6577,47.3843,"Diepoldsau","a"
9.6577,47.3843,"Diepoldsau","a"
9.6577,47.3843,"Diepoldsau","a"
9.6577,47.3843,"Diepoldsau","a"
9.6577,47.3843,"Diepoldsau","a"
9.6577,47.3843,"Diepoldsau","a"
9.6577,47.3843,"Diepoldsau","a"
9.6577,47.3843,"Diepoldsau","a"
9.4409,47.4118,"Speicher","a"
9.4409,47.4118,"Speicher","a"
9.4409,47.4118,"Speicher","a"
9.4409,47.4118,"Speicher","a"
9.4409,47.4118,"Speicher","a"
9.4409,47.4118,"Speicher","a"
9.4409,47.4118,"Speicher","a"
9.4409,47.4118,"Speicher","a"
9.4409,47.4118,"Speicher","a"
9.4409,47.4118,"Speicher","a"
9.4409,47.4118,"Speicher","a"
9.4409,47.4118,"Speicher","a"
9.4409,47.4118,"Speicher","a"
9.4409,47.4118,"Speicher","a"
9.4409,47.4118,"Speicher","a"
6.9405,46.9988,"Neuchâtel","a"
6.9405,46.9988,"Neuchâtel","a"
6.9405,46.9988,"Neuchâtel","a"
6.9405,46.9988,"Neuchâtel","a"
6.9405,46.9988,"Neuchâtel","a"
6.9405,46.9988,"Neuchâtel","a"
6.9405,46.9988,"Neuchâtel","a"
6.9405,46.9988,"Neuchâtel","a"
6.9405,46.9988,"Neuchâtel","a"
6.9405,46.9988,"Neuchâtel","a"
6.9405,46.9988,"Neuchâtel","a"
6.9405,46.9988,"Neuchâtel","a"
6.9405,46.9988,"Neuchâtel","a"
6.9405,46.9988,"Neuchâtel","a"
6.9405,46.9988,"Neuchâtel","a"
9.2481,47.3404,"Schwellbrunn","a"
9.2481,47.3404,"Schwellbrunn","a"
9.2481,47.3404,"Schwellbrunn","a"
9.2481,47.3404,"Schwellbrunn","a"
9.2481,47.3404,"Schwellbrunn","a"
9.2481,47.3404,"Schwellbrunn","a"
9.2481,47.3404,"Schwellbrunn","a"
9.2481,47.3404,"Schwellbrunn","a"
9.2481,47.3404,"Schwellbrunn","a"
9.2481,47.3404,"Schwellbrunn","a"
9.2481,47.3404,"Schwellbrunn","a"
9.2481,47.3404,"Schwellbrunn","a"
9.2481,47.3404,"Schwellbrunn","a"
9.2481,47.3404,"Schwellbrunn","a"
9.2481,47.3404,"Schwellbrunn","a"
7.0722,46.2856,"Gryon","a"
7.0722,46.2856,"Gryon","a"
7.0722,46.2856,"Gryon","a"
7.0722,46.2856,"Gryon","a"
7.0722,46.2856,"Gryon","a"
7.0722,46.2856,"Gryon","a"
7.0722,46.2856,"Gryon","a"
7.0722,46.2856,"Gryon","a"
7.0722,46.2856,"Gryon","a"
7.0722,46.2856,"Gryon","a"
7.0722,46.2856,"Gryon","a"
7.0722,46.2856,"Gryon","a"
8.2463,47.083,"Emmen","a"
8.2463,47.083,"Emmen","a"
8.2463,47.083,"Emmen","a"
8.2463,47.083,"Emmen","a"
8.2463,47.083,"Emmen","a"
8.2463,47.083,"Emmen","a"
8.2463,47.083,"Emmen","a"
8.2463,47.083,"Emmen","a"
8.2463,47.083,"Emmen","a"
8.2463,47.083,"Emmen","a"
8.2463,47.083,"Emmen","a"
8.2463,47.083,"Emmen","a"
8.2463,47.083,"Emmen","a"
8.2463,47.083,"Emmen","a"
8.2463,47.083,"Emmen","a"
6.1104,46.2037,"Vernier","a"
6.1104,46.2037,"Vernier","a"
6.1104,46.2037,"Vernier","a"
6.1104,46.2037,"Vernier","a"
6.1104,46.2037,"Vernier","a"
6.1104,46.2037,"Vernier","a"
6.1104,46.2037,"Vernier","a"
6.1104,46.2037,"Vernier","a"
6.1104,46.2037,"Vernier","a"
6.1104,46.2037,"Vernier","a"
6.1104,46.2037,"Vernier","a"
6.1104,46.2037,"Vernier","a"
6.1104,46.2037,"Vernier","a"
6.1104,46.2037,"Vernier","a"
6.1104,46.2037,"Vernier","a"
8.7008,47.3508,"Uster","a"
8.7008,47.3508,"Uster","a"
8.7008,47.3508,"Uster","a"
8.7008,47.3508,"Uster","a"
8.7008,47.3508,"Uster","a"
8.7008,47.3508,"Uster","a"
8.7008,47.3508,"Uster","a"
8.7008,47.3508,"Uster","a"
8.7008,47.3508,"Uster","a"
8.7008,47.3508,"Uster","a"
8.7008,47.3508,"Uster","a"
8.7008,47.3508,"Uster","a"
8.7008,47.3508,"Uster","a"
8.7008,47.3508,"Uster","a"
8.7008,47.3508,"Uster","a"
7.0014,46.2516,"Bex","a"
7.0014,46.2516,"Bex","a"
7.0014,46.2516,"Bex","a"
7.0014,46.2516,"Bex","a"
7.0014,46.2516,"Bex","a"
7.0014,46.2516,"Bex","a"
7.0014,46.2516,"Bex","a"
7.0014,46.2516,"Bex","a"
7.0014,46.2516,"Bex","a"
7.0014,46.2516,"Bex","a"
7.0014,46.2516,"Bex","a"
7.0014,46.2516,"Bex","a"
7.0014,46.2516,"Bex","a"
7.0014,46.2516,"Bex","a"
7.0014,46.2516,"Bex","a"
6.1136,46.1926,"Lancy","a"
6.1136,46.1926,"Lancy","a"
6.1136,46.1926,"Lancy","a"
6.1136,46.1926,"Lancy","a"
6.1136,46.1926,"Lancy","a"
6.1136,46.1926,"Lancy","a"
6.1136,46.1926,"Lancy","a"
6.1136,46.1926,"Lancy","a"
6.1136,46.1926,"Lancy","a"
6.1136,46.1926,"Lancy","a"
6.1136,46.1926,"Lancy","a"
6.1136,46.1926,"Lancy","a"
6.1136,46.1926,"Lancy","a"
6.1136,46.1926,"Lancy","a"
6.1136,46.1926,"Lancy","a"
9.3738,47.4295,"Saint-Gall","a"
9.3738,47.4295,"Saint-Gall","a"
9.3738,47.4295,"Saint-Gall","a"
9.3738,47.4295,"Saint-Gall","a"
9.3738,47.4295,"Saint-Gall","a"
9.3738,47.4295,"Saint-Gall","a"
9.3738,47.4295,"Saint-Gall","a"
9.3738,47.4295,"Saint-Gall","a"
9.3738,47.4295,"Saint-Gall","a"
9.3738,47.4295,"Saint-Gall","a"
9.3738,47.4295,"Saint-Gall","a"
9.3738,47.4295,"Saint-Gall","a"
